82191782||IT Pro MSFT||2||26
246348981||Politóloga de profesión y de corazón...||2||26
141089565||"... Añorar, ese ha sido mi castigo por los últimos 9 años..." G.R. .... Farmacéutica (UNAL)||2||21
65704309||Melómana, cantante aficionada y soñadora! (Igual no quería ser alta) Contenido neto: Amor, música, buena energía y chocolate.  Sin contraindicaciones.||A||A 
22773923||Mente positiva. Reggae, Samba, Afrobeat, Zouk, Soukuos, ska, Afrohouse, etc.||A||A 
220712965||Enamorada de la vida, Soñadora a morir!!!!||A||A
262078065||Solo diré, muy buen ser humano, en busca de bellas amistades||A||A
250766513||Administrador de Empresas, Énfasis en Finanzas y Negocios Internacionales.||2||24
184654313||Neuropsicólogo // Bogotá - Colombia // Psicótico, insolente, sarcástico, medianamente observador y me gusta cuestionar así no tenga la razón...||2||26
258512296||Deportes extremos y Natación.||3||34
51627171||Manitas creativas.||A||A
35827911||Me comporto como ser humano.||A||A
157305400||Abogada #DerechoComercial #Sociedades #ProteccióndeDatos #PrivacybyDesign #PrivacyLaw #TIC || Amante de los libros y la musica viejita||2||26
262443424||And the music. Profesora de Inglés.||2||23
79784762||#UnalStyle Literata. Viajera desenfrenada y obsesiva. Investigadora del Gran Caribe. Acumulo puntos en Olímpica.||2||26
111447840||Caleña, periodista. Apasionada por los deportes y la música. Muero por el tenis, el fútbol y la salsa! Deportivo Cali, Federer, Colombia y Barça||2||26
185000776||Graphic designer, Publicist and Dreamer ❤ Movies, music and books ❤ Design ❤  (All my comments and postings are 100% own personal.)||2||24
86233458||"Aquellos que anhelan el poder buscan controlar a aquellos que lo poseen... "||A||A 
2945114135||18/05/2001||A||A
75115670||Publicista, Mercadologo, musicomaniatico amante descarado de las guitarras, la tecnología y la información.||2||26
362290115||?¿?¿?¿?¿?¿?¿solo pregunten ¿?¿?¿?¿?¿?¿?¿?¿?¿||A||A
41639951||Nacido para servir||A||A
37121338||Comunicadora social y en 2017, abogada.||2||26
14105483||Especialista en Comunicación y periodismo digital. Docente y consultora en marketing de contenidos.||2||26
384665429||Abominablemente Estupendo!!!||A||A
45599386||Digital Anthropologist + Netnographer + Urban Cyclist + Speaker #BigData #DataScience #Analytics #CX #Consciouscapitalism||2||26
113061890||Lector. Escritor. Quiero aprender a bailar como Mick Jagger. 🎶Fuera, zapato viejo🎶||2||26
82459213||Graphic and web designer from Colombia, illustrator, lover of trance music, DJ as a hobby and an Internet passionate||2||25
2918430233||Amante del fútbol. Santafereño de CORAZÓN, enamorado de mi familia.||A||A
207112845||Oh, Mario… si pudiera controlar a todo el mundo tal y cómo te controlo a ti… ¡SALTA, RIDÍCULO FONTANERO! ¡SALTA, SALTA!||A||A
2891701294||Suavizante para narices, Suavizante para huellitas, Protector para huellitas||A||A
75398295||Entrenado profesionalmente para comer empanadas.||A||A
410219333||Bavarian Wheels - Wheels, Tires & Accessories||B||B
127906432||Quiero mantenerme informada.||A||A
141472473||Economista con gusto por la buena música, el buen cine, tecnología, Economía y las cosas sorprendentes de la vida. que no todos notan.||A||A
110470240||Químico Universidad Nacional de Colombia.||2||21
208283785||Comunicación social, apasionado fuertemente por el fútbol. Vivir sin leer es peligroso...1121126
137942731||Geek de oficio, abogado de profesión. Criticón y gruñon. Amante del acido y lo mordaz en el trino. Cheff para los amigos, cantante de ducha y karaoke.||2||26
76824396||La banda sonora de mi vida es @Radiohead 🦋Soy Coach, Psicóloga, Especialista, Master en desarrollo organizacional. Me encantan los caleidoscopios #iBelieve 👽||2||26
35647350||Comunicadora Social - Periodista, especialista en Economía. Subeditora del diario Portafolio - Casa Editorial El Tiempo. Mis opiniones son personales.||2||26
2746820290||Nunca es tarde para ser feliz||A||A
138434634||Director de mi relato vital y guionista del relato de otros.||A||A
75124638||Más calvo, ya no tan gordo y con algo de esperanza. Enamorado de mi #mechita. Externadista. Ex Terra, ex W Radio. Periodista digital.||2||26
2890834061||En Syncroideas ponemos a tu alcance el poder de la tecnología para hacer realidad tus ideas y proyectos.||B||B 
98124734||Director en https://t.co/7di8pXc8Yi Agencia Digital #DiseñoWeb #MarketingDigital #UX Founder de https://t.co/NRHPUPE||1||12
231675613||Administrador de Empresas||2||24
104280074||Abogado||2||26
171276444||Prof. Finanzas & Negocios Internacionales | Esp. Gerencia en Gobierno y Gestión Pública #Gym #ARN||2||23
47958524||Publicista y profesional en mercadeo.||2||26
48942993||Planner en 1098||2||26
114876474||🎀 Inspiradora, poderosa y apasionada 🎀 Mamá enamorada ❤ 🐶🐱 🐱❤ Comunicadora Social Organizacional. Profesional Especializado en @UNGRD||2||26
61702307||Escribo desde la otra cara del mundo, donde la silla se cansó de esperar.||A||A
128664454||Ingeniero mecánico, Amante de los deportes, fútbol, tenis, formula 1, Me encanta el buen rock y el cine||2||21
104679776||Catalina simpática Catalina furiosa Catalina trabajadora Catalina secreta y misteriosa Catalina pintora Catalina malasombra y malapata ¡Ella es Catalinasss!||A||A
58945611||Estudiante de nuevo. En Bruselas hasta nuevo aviso.||A||A
42773312||Hincha 'fiel' de Santa Fe y pseudo jugador de fútbol.||A||A
112580857||Animales de compañía en adopción en Bogotá. El amor no se compra, adopta!||A||A
81400567||Ingeniero Electricista. Fanático de la tecnología. Millonarios FC. La Derecha solo como grupo musical. Ciclista de fin de Semana. Orgulloso Papá de Mariana||2||21
144167135||Quisera poner algo original, pero la imaginación no me da para tanto...(Stronger than Mike Tyson)||A||A
117848629||Camellando en bogotá y Colombia||A||A 
227731955||Gruñon y que!!!!||A||A
240399636||Abogada de la Universidad Externado de Colombia, Especialista en Derecho Administrativo de la Universidad del Rosario y Mamá de María Paz❤️||2||26
41836516||Creative & Comceptual Designer||2||24
108464913||Administradora de Empresas... Costeña en la Nevera. Luchadora y triunfadora. Amo a mi Barranquilla adorada!||2||24
226350345||👩🏻‍🔬uniandina||A||A 
14423398||Trifasica o Tripartita, en ambos casos suman tres. http://t.co/czfJUkaB ||A||A
15120199||Ing. Telecomunicaciones, Consultor TIC, apasionado por la Tecnología.   Jazz & Swing & Lindy Hop  ♥||2||21
236213118||Industrias Metalicas Cruz http://t.co/OTGPlZFD0o Tel: 2609554 - 2610803 Cel: 310 808 7975 venida (Cr.) 68. No. 12-70 ||B||B 
48184636||SEO - Estratega digital - Project manager||2||24
441010393||Psicóloga, enamorada de la vida,  con 1000 y una razones para ser feliz....||2||26
70739738||Digital Marketing Lover - Entrepreneur - Early Adopter - Prosumer - Addicted to live ||2||24
103127456||Comunicador Social, Especialista en Alta Gerencia, Máster en Dirección de Comunicaciones y Ciudadano del Mundo. ||2||26
221219706||Estudiante de fotografía ||2||26
470280233||Very happy...!!! ||A||A
107550982||Felizmente diseñadora! Mi mundo: #zapatos #carteras #mercadeo #retail #ferias #visualmerchandising DT @Calzado_Caprino. Pinlover: https://t.co/R948BtICGj ||2||24
226704120||De Carne y Hueso!!!||A||A
123601086||Ingeniero de Sistemas y Telecomunicaciones Universidad de Manizales 2004, Especialista en BI 2013. DBA||2||21
707842902||Custom Travel Specialists for trips throughout Colombia -- Spezialisten für massgeschneiderte Reisen durch Kolumbien #Colombia||2||26
1176074138||Física Docente universitaria ||2||23
88292492||Ingeniero Civil. UN ||2||21
60344034||Internacionalista ||A||A 
124197443||apasionado por la logística ....Administrador de profesión..especialista Gerencia Logística ...Magister en Administración ||2||24
539361517||Chemist ||2||21
57955299||Ingeniero Químico egresado UNAL...Esp. en Gerencia de Mercadeo. ||2||21
81394504||Bailaora de la vida ||A||A
134674291||Divertido, serio, viajero, juicioso, soltero, amable, trabajador. Administrador Público, especialista en Análisis de Políticas Públicas. Crítico y Analítico.||2||24
114075048||Ciudadano -  Periodista / Conductor de Radio y Tv. Mi web: https://t.co/7DzkwyYXIq Opiniones personales ||2||26
59125565||Politóloga U. Javeriana de Bogotá ||2||26
78484553||#ProudToBeOracle #OracleDigital Esta cuenta solo representa opiniones personales. This account represents only personal opinions.||2||24
724178533||Estudiante de derecho de la Universidad la Gran Colombia ||2||26
194121686||[Publicist and Digital Marketing Manager] ||2||24
75381066||Ingeniero, administrador, padre feliz. Emprendedor compulsivo obsesivo. ||2||24
221857786||Fotos, letras y amigos.||A||A 
226653994||Art Director / Visual artist ||2||26
223003220||I love motorcycles and extreme sports ||A||A
224099383||Ama lo que tienes antes de que la vida te enseñe a querer lo que perdiste.||A||A
204076008||Soy una chica extrovertida, amigable y muy sincera.||A||A
190396588||El pachá ||A||A
218617732||Especialista en Gerencia de Proyectos en Ingeniería - Ingeniero de Sistemas ||2||21
158948179||Hincha de Millos, Chelsea, Inter... aficionado a los deportes, estudiante de la Unal... apoyo a mi ciudad BOGOTÁ ||A||A
182031434||Vecino del sector.||A||A
126419600||Estudiante🗼 La vie elle toute seule est équilibrée.. ⏳ ||A||A
142910708||Quieres entregar lo mejor de ti a la persona que te importa! demuestralo todo el tiempo. A la MUJER se le enamora todos los días. No cuando la vas a perder ||A||A
22775362||Lead UX/UI & Diseñador web , guitarrista y músico por afición. Diseño, UX y música. どうぞよろしく! #verzus ||2||21
137337637||Me apasiona la publicidad, el mercadeo y la moda ||2||26
43491640||PeopleSoft Blogger in process...||2||25
113783076||Una cosa es llamar al diablo y la otra es verlo venir! ||A||A
141349816||Puede que vaya a salir por ahi y suceda algo que me haga feliz....||A||A
184795658||Cantante, compositor, multiinstrumentista y productor. Singer, songwriter, multiinstrumentalist and producer.Available on iTunes https://t.co/Z7w3M20zDD ||2||26
122521925||Pizza Lover 🍕/ #ELEMENTO ||A||A
57028887||Lo único que debe saber de mi es que mi insensatez es inversamente proporcional a mi estatura... y bueno todos mis comentarios son de carácter personal ||A||A
780906541||Psicóloga ||2||26
60607000||Dejé de leer los ingredientes del shampoo, por leer Twitter en el baño. INSTAGRAM @vargato 💪 ||A||A
150168757||No llores por el pasado, se ha ido... No te estreses por el futuro, no ha llegado... Vive en el presente y encárgate de hacerlo bello ||A||A
22779913||Bogotano y profesional en mercadeo. ||2||24
43886038||Política, Marketing Político, Social Media // Papá de Matías.||2||24
177706514||Aquí tus quejas se convierten en derechos de petición y en ideas concretas.||A||A
275231926||I LOVE EMINƎM ||A||A
3005141||Diseñador Visual que disfruta el código y la experiencia de usuario. Apasionado por los negocios digitales aprendiendo sobre startups.||2||24
50076814||Si señores confíen en el elemento criollo !!! ||A||A
158897059||Soy yo, sólo yo.||A||A
80308531||Samaria, creativa, luchadora, comprometida con mi país! Mamá de Victoria y Mateo! ||A||A
2307448182||Asesora comercial Area Decor Design ||3||33
2883629014||Borracho y Orgulloso... Be Strong ||A||A
68864892||Diseño Estratégico • Service Design • Design Research • Por el momento!!! ||2||24
489682774||Emprendedor ||A||A
834485988||Mi fascinación es el cielo.||A||A
328116211||Bendecida por Dios. :) ||A||A
115509626||Ingeniero Topográfico U. Distrital. Algunas palabras son elegantes, otras logran herir y destruir, pero todas se escriben con las mismas letras. (Accra) ||2||21
166330704||Musica de Bogotá Colombia para el mundo ||2||26
193264003||Empezando ||A||A
54433155||Colombiana alegre y soñadora, amante del guaro Antioqueño con cerveza, la rumba, la lectura y el cine. Psicóloga de profesión y amiga fiel de corazón. ||2||26
93682056||Hijo de Dios, Diseñador Gráfico profesional, antes buscaba el momento, ahora me enfoco en la eternidad..! ||2||24
58683469||"So voice your ideas, don’t be afraid to fail, and certainly don’t be afraid to succeed." Ortopedista y Epidemiólogo ||2||22
80101173||In love with the art of coding...... WELL! SW Developer / Geek / Gamer ||2||21
177693406||nuevo sistema cad cam de última tecnología  para la elaboración de coronas, prótesis,implantes dentales, núcleos y abutment, para elaborar trabajos dentales.||B||B
40956086||Web designer - DJ (Trance - progressive - progressive house) - Hardcore gamer...||2||25
33358675||Empresario/emprendedor/podcaster @InvirtiendoTIC ||1||11
166593635||Periodista amante del fútbol⚽️Dios❤️Instagram: @isagarces Actualmente emprendiendo y aprendiendo.||2||26
124901355||#Rock #WarGamer  #Millos  #RealMadrid #Sofa #Xbox #Got #BeYourSelf, #Twd, #Westworld #BogotanoDeAPie, #LoMasImportanteSantiYTatan.||a||a
72904286||Si la vida es pura adrenalina que haces sentado en el Tw.||A||A
162948604||#SANDRO💯Bogotá Administrador de Empresas UCentral. Católico, respetuoso de otras religiones y creencias. Auténticidad y compromiso por una Colombia mejor.||2||24
102515764||Comunicadora Social y Periodista. Especialista en RSE-Sostenibilidad.Convencida de los grandes cambios q generan las pequeñas acciones sumadas.||2||26
64409845||Ingeniero de sistemas, rolo y pa las q sea parce. Now im LFM!!! ||2||26
